"Date","Price","Open","High","Low","Vol.","Change %"
"24-07-2015","64.106","63.922","64.180","63.826","","0.29%"
"23-07-2015","63.921","63.570","63.930","63.570","","0.55%"
"22-07-2015","63.571","63.567","63.680","63.490","","-0.02%"
"21-07-2015","63.583","63.600","63.760","63.537","","-0.03%"
"20-07-2015","63.600","63.483","63.750","63.470","","0.17%"
"17-07-2015","63.492","63.487","63.540","63.375","","0.05%"
"16-07-2015","63.463","63.508","63.564","63.420","","-0.07%"
"15-07-2015","63.507","63.278","63.610","63.278","","0.36%"
"14-07-2015","63.281","63.450","63.600","63.265","","-0.27%"
"13-07-2015","63.450","63.359","63.600","63.315","","0.15%"
"10-07-2015","63.358","63.318","63.490","63.308","","0.06%"
"09-07-2015","63.318","63.456","63.590","63.290","","-0.22%"
"08-07-2015","63.459","63.476","63.660","63.453","","-0.03%"
"07-07-2015","63.476","63.263","63.582","63.260","","0.34%"
"06-07-2015","63.264","63.427","63.640","63.254","","-0.23%"
"03-07-2015","63.411","63.297","63.500","63.297","","0.18%"
"02-07-2015","63.299","63.553","63.680","63.296","","-0.39%"
"01-07-2015","63.550","63.609","63.712","63.530","","-0.08%"
"30-06-2015","63.604","63.707","63.810","63.550","","-0.16%"
"29-06-2015","63.707","63.523","63.950","63.450","","0.40%"
"26-06-2015","63.452","63.528","63.670","63.450","","-0.10%"
"25-06-2015","63.518","63.548","63.650","63.489","","-0.01%"
"24-06-2015","63.526","63.590","63.710","63.487","","-0.13%"
"23-06-2015","63.607","63.532","63.695","63.499","","0.13%"
"22-06-2015","63.523","63.532","63.590","63.440","","0.04%"
"19-06-2015","63.500","63.579","63.870","63.420","","-0.12%"
"18-06-2015","63.577","63.905","63.950","63.566","","-0.68%"
"17-06-2015","64.011","64.166","64.280","63.989","","-0.24%"
"16-06-2015","64.166","64.081","64.330","63.996","","0.13%"
"15-06-2015","64.085","64.100","64.200","64.000","","-0.02%"
"12-06-2015","64.100","63.985","64.200","63.900","","0.22%"
"11-06-2015","63.959","63.782","64.030","63.750","","0.30%"
"10-06-2015","63.766","64.039","64.071","63.760","","-0.38%"
"09-06-2015","64.010","63.963","64.090","63.850","","0.10%"
"08-06-2015","63.947","64.111","64.180","63.925","","0.28%"
"05-06-2015","63.770","63.963","64.035","63.750","","-0.30%"
"04-06-2015","63.964","63.996","64.270","63.916","","-0.05%"
"03-06-2015","63.997","63.699","64.080","63.669","","0.48%"
"02-06-2015","63.689","63.610","63.970","63.590","","0.15%"
"01-06-2015","63.594","63.733","63.841","63.530","","-0.23%"
"29-05-2015","63.743","63.790","63.946","63.680","","-0.03%"
"28-05-2015","63.763","63.823","64.000","63.745","","-0.10%"
"27-05-2015","63.826","63.983","64.170","63.820","","-0.23%"
"26-05-2015","63.972","63.493","64.020","63.490","","0.75%"
"25-05-2015","63.496","63.511","63.680","63.490","","0.01%"
"22-05-2015","63.490","63.578","63.681","63.430","","-0.14%"
"21-05-2015","63.580","63.612","63.750","63.510","","-0.03%"
"20-05-2015","63.598","63.781","63.900","63.555","","-0.26%"
"19-05-2015","63.763","63.725","63.850","63.520","","0.09%"
"18-05-2015","63.708","63.442","63.750","63.425","","0.42%"
"15-05-2015","63.440","63.403","63.662","63.347","","0.09%"
"14-05-2015","63.383","64.014","64.063","63.379","","-0.98%"
"13-05-2015","64.013","64.146","64.281","63.845","","-0.21%"
"12-05-2015","64.147","64.007","64.390","63.998","","0.22%"
"11-05-2015","64.007","63.705","64.022","63.705","","0.46%"
"08-05-2015","63.711","64.071","64.230","63.657","","-0.56%"
"07-05-2015","64.073","63.635","64.290","63.623","","0.71%"
"06-05-2015","63.621","63.376","63.685","63.310","","0.40%"
"05-05-2015","63.369","63.562","63.620","63.315","","-0.23%"
"04-05-2015","63.516","63.692","63.693","63.516","","-0.32%"
"01-05-2015","63.719","63.531","63.720","63.500","","0.30%"
"30-04-2015","63.529","63.440","63.740","63.398","","0.11%"
"29-04-2015","63.460","63.049","63.502","63.040","","0.65%"
"28-04-2015","63.053","63.334","63.470","63.027","","-0.46%"
"27-04-2015","63.346","63.747","63.780","63.346","","-0.50%"
"24-04-2015","63.662","63.283","63.683","63.215","","0.61%"
"23-04-2015","63.277","62.968","63.430","62.895","","0.47%"
"22-04-2015","62.980","62.881","63.020","62.725","","0.20%"
"21-04-2015","62.854","63.140","63.165","62.750","","-0.45%"
"20-04-2015","63.137","62.554","63.167","62.500","","0.94%"
"17-04-2015","62.550","62.317","62.550","62.305","","0.37%"
"16-04-2015","62.317","62.353","62.407","62.245","","-0.07%"
"15-04-2015","62.360","62.294","62.460","62.264","","0.15%"
"14-04-2015","62.268","62.413","62.422","62.210","","-0.22%"
"13-04-2015","62.407","62.184","62.575","62.180","","0.21%"
"10-04-2015","62.276","62.301","62.430","62.209","","-0.05%"
"09-04-2015","62.306","62.201","62.337","62.150","","0.18%"
"08-04-2015","62.192","62.301","62.372","62.139","","-0.17%"
"07-04-2015","62.296","62.206","62.425","62.195","","0.14%"
"06-04-2015","62.207","61.930","62.240","61.930","","0.40%"
"03-04-2015","61.960","62.078","62.140","61.936","","-0.17%"
"02-04-2015","62.067","62.163","62.240","62.046","","-0.12%"
"01-04-2015","62.142","62.291","62.402","62.135","","-0.24%"
"31-03-2015","62.291","62.514","62.680","62.276","","-0.35%"
"30-03-2015","62.510","62.534","62.700","62.438","","-0.02%"
"27-03-2015","62.523","62.840","62.851","62.395","","-0.50%"
"26-03-2015","62.836","62.430","62.843","62.430","","0.68%"
"25-03-2015","62.412","62.344","62.454","62.262","","0.10%"
"24-03-2015","62.348","62.210","62.421","62.140","","0.19%"
"23-03-2015","62.230","62.415","62.415","62.230","","-0.29%"
"20-03-2015","62.410","62.525","62.595","62.410","","-0.13%"
"19-03-2015","62.490","62.390","62.685","62.370","","-0.34%"
"18-03-2015","62.701","62.651","62.790","62.620","","0.12%"
"17-03-2015","62.623","62.778","62.850","62.608","","-0.25%"
"16-03-2015","62.780","63.087","63.138","62.763","","-0.48%"
"13-03-2015","63.083","62.559","63.126","62.433","","0.87%"
"12-03-2015","62.542","62.777","62.796","62.408","","-0.38%"
"11-03-2015","62.781","62.723","62.880","62.700","","0.10%"
"10-03-2015","62.720","62.641","62.836","62.563","","0.14%"
"09-03-2015","62.634","62.475","62.800","62.400","","0.28%"
"06-03-2015","62.460","62.393","62.463","62.300","","0.13%"
"05-03-2015","62.381","62.309","62.430","62.160","","0.12%"
"04-03-2015","62.309","61.819","62.391","61.659","","0.79%"
"03-03-2015","61.819","61.862","61.972","61.772","","-0.07%"
"02-03-2015","61.862","61.713","62.000","61.675","","0.33%"
"27-02-2015","61.659","61.744","61.920","61.658","","-0.12%"
"26-02-2015","61.731","61.871","62.000","61.675","","-0.21%"
"25-02-2015","61.862","62.090","62.113","61.840","","-0.50%"
"24-02-2015","62.170","62.172","62.360","62.070","","0.01%"
"23-02-2015","62.163","62.270","62.330","62.117","","0.09%"
"20-02-2015","62.109","62.140","62.290","62.108","","-0.05%"
"19-02-2015","62.138","62.064","62.170","62.030","","0.13%"
"18-02-2015","62.057","62.157","62.361","62.005","","-0.16%"
"17-02-2015","62.157","62.105","62.270","62.070","","0.08%"
"16-02-2015","62.105","62.114","62.250","62.070","","0.05%"
"13-02-2015","62.076","62.140","62.224","62.020","","-0.12%"
"12-02-2015","62.150","62.382","62.540","62.028","","-0.37%"
"11-02-2015","62.382","62.327","62.433","62.120","","0.09%"
"10-02-2015","62.327","62.161","62.374","61.930","","0.29%"
"09-02-2015","62.149","62.058","62.220","61.950","","0.29%"
"06-02-2015","61.970","61.703","62.025","61.665","","0.42%"
"05-02-2015","61.709","61.842","61.950","61.678","","-0.22%"
"04-02-2015","61.842","61.596","61.910","61.565","","0.40%"
"03-02-2015","61.596","61.721","61.850","61.565","","-0.20%"
"02-02-2015","61.719","62.005","62.085","61.645","","-0.49%"
"30-01-2015","62.020","61.807","62.035","61.710","","0.35%"
"29-01-2015","61.801","61.440","61.981","61.430","","0.72%"
"28-01-2015","61.358","61.515","61.540","61.270","","-0.08%"
"27-01-2015","61.410","61.480","61.525","61.355","","-0.11%"
"26-01-2015","61.480","61.515","61.520","61.475","","0.07%"
"23-01-2015","61.440","61.450","61.615","61.373","","-0.27%"
"22-01-2015","61.605","61.635","61.770","61.505","","0.07%"
"21-01-2015","61.560","61.730","61.730","61.540","","-0.15%"
"20-01-2015","61.655","61.825","61.905","61.645","","0.02%"
"19-01-2015","61.645","61.655","61.812","61.605","","-0.36%"
"16-01-2015","61.870","62.085","62.210","61.795","","-0.31%"
"15-01-2015","62.065","61.885","62.105","61.485","","-0.05%"
"14-01-2015","62.095","62.085","62.235","62.060","","0.19%"
"13-01-2015","61.980","62.100","62.195","61.970","","-0.15%"
"12-01-2015","62.075","62.355","62.355","62.065","","-0.45%"
"09-01-2015","62.355","62.500","62.520","62.300","","-0.51%"
"08-01-2015","62.675","63.205","63.205","62.595","","-0.96%"
"07-01-2015","63.280","63.520","63.565","63.170","","-0.46%"
"06-01-2015","63.575","63.375","63.625","63.315","","0.36%"
"05-01-2015","63.345","63.435","63.495","63.285","","0.09%"
"02-01-2015","63.285","63.445","63.502","63.255","","-0.11%"
"01-01-2015","63.355","63.175","63.455","63.175","","0.51%"
"31-12-2014","63.035","63.315","63.390","63.035","","-0.55%"
"30-12-2014","63.385","63.725","63.795","63.355","","-0.45%"
"29-12-2014","63.670","63.665","63.715","63.625","","0.17%"
"26-12-2014","63.562","63.455","63.690","63.455","","0.07%"
"25-12-2014","63.520","63.520","63.520","63.520","","0.00%"
"24-12-2014","63.520","63.435","63.565","63.375","","0.13%"
"23-12-2014","63.440","63.310","63.510","63.250","","0.33%"
"22-12-2014","63.230","63.255","63.330","63.145","","-0.02%"
"19-12-2014","63.245","63.055","63.340","62.990","","0.40%"
"18-12-2014","62.990","63.360","63.400","62.985","","-0.84%"
"17-12-2014","63.525","63.530","63.890","63.450","","-0.21%"
"16-12-2014","63.660","62.915","63.660","62.815","","0.77%"
"15-12-2014","63.175","62.210","63.175","62.210","","1.04%"
"12-12-2014","62.525","62.260","62.535","62.210","","0.07%"
"11-12-2014","62.480","62.050","62.480","62.010","","0.59%"
"10-12-2014","62.115","61.810","62.115","61.770","","0.38%"
"09-12-2014","61.880","61.890","61.955","61.835","","0.09%"
"08-12-2014","61.825","61.980","62.010","61.825","","-0.15%"
"05-12-2014","61.918","61.845","61.918","61.780","","0.21%"
"04-12-2014","61.790","61.945","61.965","61.790","","-0.12%"
"03-12-2014","61.863","61.885","61.970","61.815","","0.11%"
"02-12-2014","61.795","61.905","62.020","61.795","","-0.26%"
"01-12-2014","61.955","62.060","62.240","61.955","","-0.41%"
"28-11-2014","62.210","61.815","62.250","61.765","","0.57%"
"27-11-2014","61.860","61.740","61.938","61.740","","0.11%"
"26-11-2014","61.795","61.865","61.913","61.785","","-0.11%"
"25-11-2014","61.865","61.915","62.045","61.850","","0.01%"
"24-11-2014","61.860","61.700","61.975","61.660","","0.15%"
"21-11-2014","61.767","61.845","61.905","61.745","","-0.26%"
"20-11-2014","61.930","62.040","62.230","61.890","","-0.02%"
"19-11-2014","61.945","61.845","62.008","61.795","","0.36%"
"18-11-2014","61.725","61.735","61.885","61.705","","-0.17%"
"17-11-2014","61.830","61.630","61.830","61.630","","0.19%"
"14-11-2014","61.715","61.630","61.860","61.560","","0.19%"
"13-11-2014","61.600","61.490","61.635","61.490","","0.37%"
"12-11-2014","61.375","61.535","61.570","61.375","","-0.23%"
"11-11-2014","61.515","61.570","61.650","61.515","","0.05%"
"10-11-2014","61.485","61.465","61.570","61.390","","-0.06%"
"07-11-2014","61.520","61.440","61.700","61.440","","0.03%"
"06-11-2014","61.500","61.440","61.515","61.425","","0.11%"
"05-11-2014","61.435","61.340","61.545","61.300","","0.07%"
"04-11-2014","61.395","61.365","61.415","61.310","","-0.04%"
"03-11-2014","61.420","61.510","61.510","61.325","","0.02%"
"31-10-2014","61.405","61.365","61.615","61.300","","-0.06%"
"30-10-2014","61.440","61.290","61.555","61.290","","0.24%"
"29-10-2014","61.290","61.265","61.375","61.220","","0.17%"
"28-10-2014","61.188","61.255","61.425","61.162","","-0.19%"
"27-10-2014","61.305","61.185","61.375","61.185","","0.22%"
"24-10-2014","61.170","61.170","61.170","61.170","","0.00%"
"23-10-2014","61.170","61.160","61.210","61.100","","-0.05%"
"22-10-2014","61.200","61.095","61.315","61.015","","0.08%"
"21-10-2014","61.150","61.315","61.377","61.120","","-0.14%"
"20-10-2014","61.235","61.315","61.385","61.185","","-0.21%"
"17-10-2014","61.365","61.765","61.765","61.360","","-0.77%"
"16-10-2014","61.840","61.485","61.940","61.435","","0.75%"
"15-10-2014","61.380","61.310","61.410","61.250","","-0.03%"
"14-10-2014","61.400","60.945","61.480","60.935","","0.64%"
"13-10-2014","61.010","61.285","61.315","61.010","","-0.45%"
"10-10-2014","61.285","61.165","61.365","61.125","","0.38%"
"09-10-2014","61.055","61.145","61.145","60.910","","-0.50%"
"08-10-2014","61.360","61.470","61.525","61.310","","0.09%"
"07-10-2014","61.305","61.465","61.485","61.280","","-0.39%"
"06-10-2014","61.545","61.545","61.545","61.545","","0.00%"
"03-10-2014","61.545","61.545","61.545","61.545","","0.00%"
